[04Jul2025 00:58:17.008] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412, nogui]
[04Jul2025 00:58:17.012] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.15 by Ubuntu; OS Linux arch amd64 version 6.8.0-1027-azure
[04Jul2025 00:58:17.103] [main/WARN] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Configuration file /workspaces/trror/servidor_minecraft/config/fml.toml is not correct. Correcting
[04Jul2025 00:58:17.105] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowSkipGLVersions] was corrected from null to []
[04Jul2025 00:58:17.105] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowLogHelpMessage] was corrected from null to true
[04Jul2025 00:58:17.106] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowSquir] was corrected from null to false
[04Jul2025 00:58:17.107] [main/INFO] [net.minecraftforge.fml.loading.FMLConfig/CORE]: Incorrect key [earlyWindowShowCPU] was corrected from null to false
[04Jul2025 00:58:18.331] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[04Jul2025 00:58:18.375] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/trror/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[04Jul2025 00:58:18.854] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trror/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[04Jul2025 00:58:18.855] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trror/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[04Jul2025 00:58:18.856] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trror/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[04Jul2025 00:58:18.857] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/trror/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[04Jul2025 00:58:19.270] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select two dependency jars from JarJar which have the same identification: Mod File:  and Mod File: . Using Mod File: 
[04Jul2025 00:58:19.271] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: resourcefullib. Using Mod File: /workspaces/trror/servidor_minecraft/mods/resourcefullib-forge-1.20.1-2.1.29.jar
[04Jul2025 00:58:19.271] [main/WARN] [net.minecraftforge.jarjar.selection.JarSelector/]: Attempted to select a dependency jar for JarJar which was passed in as source: curios. Using Mod File: /workspaces/trror/servidor_minecraft/mods/curios-forge-5.14.1+1.20.1.jar
[04Jul2025 00:58:19.272] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 21 dependencies adding them to mods collection
[04Jul2025 00:58:23.653] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[04Jul2025 00:58:24.112] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [com.sonicether.soundphysics.MixinConnector]
[04Jul2025 00:58:24.116] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments [nogui]
[04Jul2025 00:58:24.246] [main/INFO] [ModernFix/]: Loaded configuration file for ModernFix 5.24.1+mc1.20.1: 96 options available, 0 override(s) found
[04Jul2025 00:58:24.247] [main/INFO] [ModernFix/]: Applying Nashorn fix
[04Jul2025 00:58:24.269] [main/INFO] [ModernFix/]: Applied Forge config corruption patch
[04Jul2025 00:58:24.462] [main/WARN] [mixin/]: Reference map 'nitrogen_internals.refmap.json' for nitrogen_internals.mixins.json could not be read. If this is a development environment you can ignore this message
[04Jul2025 00:58:24.510] [main/WARN] [mixin/]: Reference map 'graveyard-FORGE-forge-refmap.json' for graveyard-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[04Jul2025 00:58:24.563] [main/WARN] [mixin/]: Reference map 'puzzlesaccessapi.common.refmap.json' for puzzlesaccessapi.common.mixins.json could not be read. If this is a development environment you can ignore this message
[04Jul2025 00:58:24.666] [main/WARN] [mixin/]: Reference map 'coroutil.refmap.json' for coroutil.mixins.json could not be read. If this is a development environment you can ignore this message
[04Jul2025 00:58:24.671] [main/WARN] [mixin/]: Reference map 'mvs-forge-refmap.json' for mvs-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[04Jul2025 00:58:24.739] [main/INFO] [Puzzles Lib/]: Loading 134 mods:
	- advancementplaques 1.6.9
[04Jul2025 00:58:43.341] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.crabs.spawn_config.Max Group Size was corrected from null to its default, 3. 
[04Jul2025 00:58:43.341] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.crabs.spawn_config.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.341] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.crabs.spawn_config.biomes.tags was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.341] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.crabs.spawn_config.biomes.tags.Biome Tags was corrected from null to its default, [minecraft:is_beach]. 
[04Jul2025 00:58:43.341] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.crabs.spawn_config.biomes.tags.Is Blacklist was corrected from null to its default, false. 
[04Jul2025 00:58:43.341] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.crabs.spawn_config.biomes.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.341] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.crabs.spawn_config.biomes.biomes.Biomes was corrected from null to its default, []. 
[04Jul2025 00:58:43.342] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.crabs.spawn_config.biomes.biomes.Is Blacklist was corrected from null to its default, true. 
[04Jul2025 00:58:43.342] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.forgotten was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.342] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.forgotten.Forgotten Spawn Rate was corrected from null to its default, 0.05. 
[04Jul2025 00:58:43.342] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.forgotten.Max Height For Spawn was corrected from null to its default, 0. 
[04Jul2025 00:58:43.342] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.342] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.Tame Chance was corrected from null to its default, 0.05. 
[04Jul2025 00:58:43.342] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.Foxhounds Speed Up Furnaces was corrected from null to its default, true. 
[04Jul2025 00:58:43.342] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.spawn_config was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.342] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.spawn_config.Spawn Weight was corrected from null to its default, 30. 
[04Jul2025 00:58:43.342] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.spawn_config.Min Group Size was corrected from null to its default, 1. 
[04Jul2025 00:58:43.343] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.spawn_config.Max Group Size was corrected from null to its default, 2. 
[04Jul2025 00:58:43.343] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.spawn_config.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.343] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.spawn_config.biomes.tags was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.343] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.spawn_config.biomes.tags.Biome Tags was corrected from null to its default, []. 
[04Jul2025 00:58:43.343] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.spawn_config.biomes.tags.Is Blacklist was corrected from null to its default, true. 
[04Jul2025 00:58:43.343] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.spawn_config.biomes.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.343] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.spawn_config.biomes.biomes.Biomes was corrected from null to its default, [minecraft:nether_wastes, minecraft:basalt_deltas]. 
[04Jul2025 00:58:43.343] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.spawn_config.biomes.biomes.Is Blacklist was corrected from null to its default, false. 
[04Jul2025 00:58:43.343] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.343] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.Max Cost was corrected from null to its default, 0.7. 
[04Jul2025 00:58:43.344] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.Spawn Cost was corrected from null to its default, 0.15. 
[04Jul2025 00:58:43.344] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.Spawn Weight was corrected from null to its default, 2. 
[04Jul2025 00:58:43.344] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.Min Group Size was corrected from null to its default, 1. 
[04Jul2025 00:58:43.344] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.Max Group Size was corrected from null to its default, 1. 
[04Jul2025 00:58:43.344] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.344] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.biomes.tags was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.344] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.biomes.tags.Biome Tags was corrected from null to its default, []. 
[04Jul2025 00:58:43.344] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.biomes.tags.Is Blacklist was corrected from null to its default, true. 
[04Jul2025 00:58:43.344] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.biomes.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.344] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.biomes.biomes.Biomes was corrected from null to its default, [minecraft:soul_sand_valley]. 
[04Jul2025 00:58:43.345] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.foxhound.lesser_spawn_config.biomes.biomes.Is Blacklist was corrected from null to its default, false. 
[04Jul2025 00:58:43.345] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.345] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.Ignore Areas With Skylight was corrected from null to its default, false. 
[04Jul2025 00:58:43.345] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.spawn_config was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.345] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.spawn_config.Spawn Weight was corrected from null to its default, 40. 
[04Jul2025 00:58:43.345] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.spawn_config.Min Group Size was corrected from null to its default, 1. 
[04Jul2025 00:58:43.345] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.spawn_config.Max Group Size was corrected from null to its default, 3. 
[04Jul2025 00:58:43.345] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.spawn_config.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.345] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.spawn_config.biomes.tags was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.345] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.spawn_config.biomes.tags.Biome Tags was corrected from null to its default, [minecraft:is_mountain]. 
[04Jul2025 00:58:43.346] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.spawn_config.biomes.tags.Is Blacklist was corrected from null to its default, false. 
[04Jul2025 00:58:43.346] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.spawn_config.biomes.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.346] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.spawn_config.biomes.biomes.Biomes was corrected from null to its default, []. 
[04Jul2025 00:58:43.346] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.shiba.spawn_config.biomes.biomes.Is Blacklist was corrected from null to its default, true. 
[04Jul2025 00:58:43.346] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.346] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.Max Y Level was corrected from null to its default, 0. 
[04Jul2025 00:58:43.346] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.Enable Diamond Heart was corrected from null to its default, true. 
[04Jul2025 00:58:43.346] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.Cautious Stonelings was corrected from null to its default, false. 
[04Jul2025 00:58:43.346] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.Tamable Stonelings was corrected from null to its default, true. 
[04Jul2025 00:58:43.346] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.Weald Pathfinder Maps was corrected from null to its default, true. 
[04Jul2025 00:58:43.346] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.dimensions was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.347] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.dimensions.Is Blacklist was corrected from null to its default, false. 
[04Jul2025 00:58:43.347] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.dimensions.Dimensions was corrected from null to its default, [minecraft:overworld]. 
[04Jul2025 00:58:43.347] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.spawn_config was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.347] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.spawn_config.Spawn Weight was corrected from null to its default, 80. 
[04Jul2025 00:58:43.347] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.spawn_config.Min Group Size was corrected from null to its default, 1. 
[04Jul2025 00:58:43.347] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.spawn_config.Max Group Size was corrected from null to its default, 1. 
[04Jul2025 00:58:43.347] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.spawn_config.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.347] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.spawn_config.biomes.tags was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.347] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.spawn_config.biomes.tags.Biome Tags was corrected from null to its default, [forge:is_void, minecraft:is_nether, minecraft:is_end]. 
[04Jul2025 00:58:43.347] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.spawn_config.biomes.tags.Is Blacklist was corrected from null to its default, true. 
[04Jul2025 00:58:43.348] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.spawn_config.biomes.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.348] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.spawn_config.biomes.biomes.Biomes was corrected from null to its default, []. 
[04Jul2025 00:58:43.348] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.stonelings.spawn_config.biomes.biomes.Is Blacklist was corrected from null to its default, true. 
[04Jul2025 00:58:43.348] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.348] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.Max Y Level was corrected from null to its default, 0. 
[04Jul2025 00:58:43.348] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.Cooldown Ticks was corrected from null to its default, 1200. 
[04Jul2025 00:58:43.348] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.Foods was corrected from null to its default, [minecraft:glow_berries]. 
[04Jul2025 00:58:43.348] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.Allow Toretoise To Regrow was corrected from null to its default, true. 
[04Jul2025 00:58:43.348] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.Regrow Chance was corrected from null to its default, 3. 
[04Jul2025 00:58:43.349] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.dimensions was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.349] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.dimensions.Is Blacklist was corrected from null to its default, false. 
[04Jul2025 00:58:43.349] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.dimensions.Dimensions was corrected from null to its default, [minecraft:overworld]. 
[04Jul2025 00:58:43.349] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.spawn_config was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.349] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.spawn_config.Spawn Weight was corrected from null to its default, 120. 
[04Jul2025 00:58:43.349] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.spawn_config.Min Group Size was corrected from null to its default, 2. 
[04Jul2025 00:58:43.349] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.spawn_config.Max Group Size was corrected from null to its default, 4. 
[04Jul2025 00:58:43.349] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.spawn_config.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.349] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.spawn_config.biomes.tags was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.349] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.spawn_config.biomes.tags.Biome Tags was corrected from null to its default, [forge:is_void, minecraft:is_nether, minecraft:is_end]. 
[04Jul2025 00:58:43.349] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.spawn_config.biomes.tags.Is Blacklist was corrected from null to its default, true. 
[04Jul2025 00:58:43.350] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.spawn_config.biomes.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.350] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.spawn_config.biomes.biomes.Biomes was corrected from null to its default, []. 
[04Jul2025 00:58:43.350] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.toretoise.spawn_config.biomes.biomes.Is Blacklist was corrected from null to its default, true. 
[04Jul2025 00:58:43.350] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.wraith was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.350] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.wraith.Wraith Sounds was corrected from null to its default, [entity.sheep.ambient|entity.sheep.hurt|entity.sheep.death, entity.cow.ambient|entity.cow.hurt|entity.cow.death, entity.pig.ambient|entity.pig.hurt|entity.pig.death, entity.chicken.ambient|entity.chicken.hurt|entity.chicken.death, entity.horse.ambient|entity.horse.hurt|entity.horse.death, entity.cat.ambient|entity.cat.hurt|entity.cat.death, entity.wolf.ambient|entity.wolf.hurt|entity.wolf.death, entity.villager.ambient|entity.villager.hurt|entity.villager.death, entity.polar_bear.ambient|entity.polar_bear.hurt|entity.polar_bear.death, entity.zombie.ambient|entity.zombie.hurt|entity.zombie.death, entity.skeleton.ambient|entity.skeleton.hurt|entity.skeleton.death, entity.spider.ambient|entity.spider.hurt|entity.spider.death, |entity.creeper.hurt|entity.creeper.death, entity.endermen.ambient|entity.endermen.hurt|entity.endermen.death, entity.zombie_pig.ambient|entity.zombie_pig.hurt|entity.zombie_pig.death, entity.witch.ambient|entity.witch.hurt|entity.witch.death, entity.blaze.ambient|entity.blaze.hurt|entity.blaze.death, entity.llama.ambient|entity.llama.hurt|entity.llama.death, |quark:entity.stoneling.cry|quark:entity.stoneling.die, quark:entity.frog.idle|quark:entity.frog.hurt|quark:entity.frog.die]. 
[04Jul2025 00:58:43.350] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.wraith.spawn_config was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.350] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.wraith.spawn_config.Max Cost was corrected from null to its default, 0.7. 
[04Jul2025 00:58:43.350] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.wraith.spawn_config.Spawn Cost was corrected from null to its default, 0.15. 
[04Jul2025 00:58:43.351] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.wraith.spawn_config.Spawn Weight was corrected from null to its default, 5. 
[04Jul2025 00:58:43.351] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.wraith.spawn_config.Min Group Size was corrected from null to its default, 1. 
[04Jul2025 00:58:43.351] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.wraith.spawn_config.Max Group Size was corrected from null to its default, 3. 
[04Jul2025 00:58:43.351] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.wraith.spawn_config.biomes was corrected from null to its default, SimpleCommentedConfig:{}. 
[04Jul2025 00:58:43.351] [modloading-worker-0/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key mobs.wraith.spawn_config.biomes.tags was corrected from null to its default, SimpleCommentedConfig:{}. 
